original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_Mean,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,Class
1023,1956.7,13156978533,5.728948327,501,2.384901182,2139,1494.817483,282.0052906,1517,530,1609,206.7585442,1533.616781,-0.258623184,34691251991,0.020456631,117501.1238,1796.170246,966427.8091,-3708.118723,632.200552,51.99908798,0.845489934,5.119172922,3.826655989,24.37347081,0.308723559,0.224472743,0.988377303,0.931390335,-0.23422178,0.957118524,0.22671246,40.63062892,0.001395638,9.978306973,0.863269024,0.004821228,81.26125783,6.583031784,171.04991,8.096375704,1107.816947,0.198036637,3.31366144,114.434394,187.9780633,1733.505184,11.31748302,24685.09117,0.01335913,0.001796677,0.366507935,530.0073609,0.000883107,106.2770015,0.020436107,186.2176056,1705.932976,1.263645017,2258.652824,0.002180812,0.001836692,6.083537725,4572.499688,0.876368215,0.9296499,0.098626576,0.948617266,1599.150655,0.001772263,50.7649519,0.021231682,167.1113161,1443.223338,23.73651192,59794.6834,0.020746244,0.002356747,1025.285236,0.42881022,0.680923399,933.606336,0.0017969,7.384958759,0.427422238,18.26275166,0.15449033,0.002990828,4894.639336,0.277863291,4.382657952,0.680325177,0.173230721,9.701944291,56.00591079,41.35894704,58.125,61.84658438,61.84658438,14645.32471,38.10223118,0.591644724,4892.781236,0.334084859,14749.80469,0
2003,3361,17145437228,6.282017245,803,2.412614117,3813,2760.393005,435.8481371,2847,1219,2594,328.7117334,2808.952654,-0.485296864,45207695816,0.014547233,270445.4728,4578.029092,4378081.684,-23731.1458,1290.097088,213.5368817,0.710185099,11.02912814,4.827599427,85.24216044,0.180153125,0.101706753,0.981876358,0.910625424,-0.286970211,0.985254555,0.10462939,65.63557423,0.000790177,10.5864211,0.861620793,0.003201152,131.2711485,7.009963475,375.9084923,7.667866264,839.6884491,0.386418983,0.836592418,31.61113668,432.5810862,4394.799816,3.743672342,19363.53613,0.001976186,0.001067741,0.617816247,2468.08802,0.000918462,30.53403711,0.014442362,433.5961272,4370.028881,1.087456006,4832.016455,0.001118623,0.001087775,6.432786113,2006.005757,0.948383307,0.972883996,0.030030369,0.979763987,4263.503176,0.001080469,20.49473684,0.01348338,444.5353861,4073.171053,3.007236842,15070.90658,0.002000567,0.001367901,896.5039474,0.589805229,0.796525045,3099.987524,0.001278982,7.357394266,0.699493787,0.963465634,0.029924608,0.005060833,28259.19515,0.570137769,19.15577951,0.790276517,0.27615305,9.128132094,33.05461261,34.81698804,32.01586521,35.69893643,35.82476884,5663.781738,26.12228411,0.683730489,2247.347256,0.396792701,5729.589844,0
1783.9,2849.1,6179270520,6.04070833,523,9.613140366,5896,2299.276786,347.5541295,2237,1268,4628,221.634088,2348.873309,1.550857328,16292998441,0.018706952,230532.0841,2099.466279,4998842.384,28026.37431,904.3322708,350.4106305,0.438786453,12.84813415,4.998614988,178.6216853,0.168180883,0.091732609,0.990630307,0.939151715,-0.345419514,0.991712419,0.095462746,44.2740401,0.00123019,9.875182898,0.83413684,0.004697061,88.54808021,6.644275811,313.6857253,7.2586353,479.5214286,0.428144133,0.720357143,20.95178571,368.6928181,2174.411607,3.280357143,5996.229464,0.004604995,0.002316098,0.662935764,1559.516429,0.001973884,20.27389006,0.018527069,373.2603812,2184.827189,1.073273257,2311.350195,0.002421343,0.002347237,6.16856433,1045.761686,0.955289192,0.976923077,0.024623621,0.982561363,2154.244512,0.002329533,13.79710145,0.016663166,432.6323543,2306.434783,2.550724638,4978.885266,0.004409925,0.002770404,524.2125604,0.633106957,0.823396477,1972.144653,0.002594852,7.005145466,0.739285714,0.721043665,0.031870481,0.007462721,41328.75097,0.609723617,42.0122283,0.869361741,0.377289529,8.919775046,23.64172433,21.77019537,25.48965783,25.5027572,26.32088643,2903.027344,20.55321063,0.708725024,1388.589173,0.478324524,2953.125,0
2036.3,3144.7,10334172630,6.062374003,581.5,2.701002601,4059,2623.147541,339.0127654,2634.5,1523,2536,239.9733596,2656.851725,-0.014310793,27248306739,0.017080235,177958.0643,2438.793243,1833356.921,-3128.511837,843.147779,198.9033226,0.613494666,10.88373733,4.776316699,74.4276046,0.175765452,0.09725556,0.982369948,0.909633265,-0.297943588,0.985654919,0.100834082,47.71689794,0.000992834,10.19447989,0.745600429,0.003632161,95.43379588,6.750642578,260.5127754,7.381702498,589.4808743,0.40265087,0.684655782,25.00546448,284.743817,2349.651639,3.412568306,8132.495902,0.004099022,0.001866611,0.623478863,1450.355572,0.001517079,24.31266753,0.017033767,286.0197453,2348.462962,1.08059156,2540.452424,0.001966462,0.001890795,6.195425804,1359.475956,0.951928176,0.974936948,0.027470645,0.981189928,2303.124772,0.001873174,17.17399618,0.016418734,303.8126972,2331.48088,2.652007648,6312.634799,0.003715162,0.002247948,603.9196941,0.577361084,0.788317184,1828.03877,0.002049606,7.105041418,0.714480874,0.693078248,0.040257894,0.006651019,20628.83155,0.494702867,17.58527713,0.695617259,0.340262817,9.725090109,28.58111323,20.84203985,32.43479035,32.21782552,32.65085183,3803.57666,19.88151565,0.715651399,1646.559322,0.43289763,3860.15625,0
570,903,1166551195,4.220215479,211.5,1.895200931,995,728.1005143,106.6640242,718,455,540,84.74560193,738.4932144,0.136849417,3075867409,0.056464016,15241.86881,168.6478398,12364.10308,51.56503247,81.76659228,9.005597948,0.799506236,2.258303861,2.680769525,3.543144249,0.439574377,0.364469248,0.982586065,0.912453334,-0.222697789,0.902243489,0.35493613,12.26340173,0.007260776,7.432586555,0.83256823,0.01741535,24.52680347,5.044042838,22.69304756,7.084694765,293.57223,0.137247419,5.739922947,120.7765311,24.51905211,160.0308555,22.21084619,4639.109864,0.230488058,0.017142813,0.193410853,24.90069853,0.005145671,106.7382017,0.056561898,24.27604568,155.7446785,1.485623693,249.4689717,0.023612119,0.017856205,4.765758261,1519.454074,0.797042464,0.882367749,0.17492266,0.90972519,138.8127853,0.016742365,28.2826087,0.061483932,22.62594991,120.1630435,113.9326087,27161.98696,0.889261769,0.028551166,129.7434783,0.28205104,0.548617812,65.16081125,0.01755384,6.380467079,0.215053763,92.3101087,0.927119256,0.006273511,243.2985173,0.146714205,0.964188982,0.61456631,0.229277229,9.321314609,40.65521319,32.94935745,41.35894704,41.52606486,41.52606486,5557.214355,24.98532436,0.614352388,2469.664769,0.444406966,5639.941406,1
2477.6,4086,50041223399,6.567808726,705,3.084059542,5371,3284.396748,466.0596765,3250,1707,3664,309.8561323,3338.790404,0.276356041,1.32E+11,0.012644706,360259.3674,4708.88977,10591909.56,22291.77261,1833.580317,312.1131246,0.706604063,12.63388167,5.060286819,145.0318147,0.171171543,0.095116291,0.986544195,0.92575287,-0.24957355,0.980069404,0.099126339,65.78850317,0.000473766,11.40205376,0.740411423,0.001868058,131.5770063,7.350761345,536.4233603,8.004517697,1829.004901,0.407441502,0.811010464,56.7620851,576.6969212,4660.103364,3.554243707,16274.42281,0.001770183,0.00075871,0.643819889,3025.729124,0.000605877,55.01725757,0.012573148,579.9076326,4662.637076,1.080676209,5029.77427,0.000800822,0.000767801,6.720832425,4164.997635,0.951461977,0.974758812,0.027505019,0.981071258,4576.045138,0.00075999,38.39451802,0.011824613,617.9335947,4703.257468,2.753618725,12461.15306,0.001597323,0.000886436,2003.370804,0.616991316,0.813620133,3834.888847,0.00080365,7.639840656,0.72332368,0.842293315,0.045751024,0.00259755,58493.60831,0.491204704,17.24721591,0.704446532,0.193594313,9.640280364,49.79629947,36.68537047,52.84174486,54.80968493,55.58386822,11739.11133,35.07883049,0.613782017,4069.678597,0.346676889,11836.23047,0
911,2069.1,4854339625,5.797802734,451.5,2.962633382,2622,1434.499542,308.9705832,1378,640,1982,198.9707727,1490.866519,0.599734118,12799528308,0.024558393,164894.0421,1382.850424,2168041.406,14717.90822,860.5955765,155.5613011,0.694392281,8.78198373,4.54364541,73.34764129,0.238270121,0.160424468,0.978157056,0.908972573,-0.266438257,0.975626013,0.16416732,34.73247098,0.001934707,9.951521507,0.750082099,0.011391427,69.46494195,6.643768034,254.0392194,7.554341517,622.981685,0.285248024,2.652856606,53.63553114,263.8714425,1346.926282,7.637362637,9646.467491,0.017708051,0.004477045,0.51963479,706.5555414,0.00302324,48.52541612,0.023309867,267.8198938,1349.583651,1.166772016,1562.555777,0.004977827,0.004580868,6.060608508,1905.865005,0.91477097,0.95259228,0.06162129,0.965617806,1304.395703,0.004495197,22.33853354,0.017424753,299.7535521,1358.844774,11.17316693,12778.14275,0.021432462,0.00565264,720.5819033,0.562076368,0.777827578,1058.143366,0.004789487,7.099620076,0.586996337,8.270954364,0.109365498,0.004142995,13636.96718,0.479279588,10.813586,0.959357251,0.312483756,9.360133764,29.95398509,31.08261421,30.14962686,36.06634512,36.2030407,5691.357422,28.7365728,0.70289919,2193.14993,0.385347425,5758.59375,1
874.4,1331,1617732152,4.759254968,274,2.501524988,1860,1112.858039,147.2735176,1107,694,1166,112.6205652,1126.414458,0.11996825,4265504698,0.040419531,30356.51553,372.2576265,48980.11048,-167.400143,152.7125032,29.90817467,0.671432769,3.936253913,3.451958123,13.98053788,0.337433684,0.249904103,0.987918515,0.928574848,-0.197108229,0.913690094,0.258053074,18.48090177,0.003608249,8.487243354,0.73956034,0.012012517,36.96180355,5.523979646,45.65516946,7.091939181,245.3027451,0.19239431,3.160386928,51.53490196,48.60502884,373.8768627,11.53176471,4580.800784,0.057034392,0.006764362,0.341319033,120.3948188,0.003178538,47.39763079,0.040094251,48.90620703,371.9427501,1.265331417,477.7813384,0.008238008,0.006903524,5.125253661,1031.557586,0.869818561,0.927179487,0.094883331,0.945727158,350.4589331,0.006627766,20.21343874,0.039947507,52.61487057,351.7134387,22.85573123,9113.116601,0.104154887,0.008927882,207.5533597,0.410184505,0.66590947,232.2698053,0.00686316,6.423602658,0.396862745,16.50652643,0.172578959,0.008941553,1536.752946,0.173564128,4.778912753,0.787467274,0.377638398,9.560481349,25.31649695,27.35251645,20.84203985,28.20301679,28.20301679,3310.180664,19.93591285,0.760610835,1412.177914,0.426616568,3361.816406,0
1744.3,2862,16233169859,6.060063916,678.25,2.143198373,3335,2285.481025,359.4400925,2286.5,1273,2062,274.112544,2324.618567,0.026056139,42802303339,0.016202542,180427.9673,2197.345467,1669287.165,-746.6574092,873.5919988,164.2418237,0.674661465,9.509090935,4.581212612,64.60474739,0.202019879,0.120216002,0.978627861,0.905162056,-0.226778096,0.962276589,0.125363752,44.9236295,0.000774871,10.60009574,0.70535375,0.002924939,89.84725899,6.805043667,259.4584556,7.658679769,1060.595206,0.353060987,0.976566531,48.67243675,288.5847989,2046.801265,4.265645806,9574.989015,0.00677826,0.001998425,0.573964567,1087.957254,0.001300082,47.13043059,0.016197248,288.2252567,2038.968646,1.103334482,2272.941702,0.002176024,0.002013286,6.233237717,2741.251965,0.941056955,0.968708389,0.035799229,0.976633052,1984.980384,0.001978026,32.51332328,0.016346568,281.5430433,1937.038713,3.464052288,7572.553544,0.005609019,0.00221822,1084.14731,0.545071549,0.76689666,1421.547997,0.001799394,7.232240785,0.662117177,1.183025999,0.094953217,0.003935131,13905.7716,0.480783126,8.408143866,0.467079881,0.18800469,10.0375152,53.38970628,30.9375,54.45769574,53.56891735,54.58665702,7821.716309,24.93725764,0.56453326,3375.431486,0.431546141,7920.703125,1
597,1111,2570680230,4.737989148,300,2.027604348,1189,822.0945012,156.5587933,795,392,797,121.1259667,842.8101113,0.261717617,6778160763,0.040575282,34489.51469,407.3905312,73367.43375,483.967418,185.8877379,26.46389802,0.749793304,3.905690691,3.369238868,9.846063186,0.341208575,0.255886815,0.977435341,0.901024606,-0.181408653,0.882333881,0.251381415,19.16954451,0.00367204,8.590024421,0.774929989,0.019857222,38.33908902,5.631268169,53.08790899,7.242832228,660.5429677,0.182520853,4.750935413,146.8419453,55.21429766,394.2055817,14.87841945,8373.766234,0.063963551,0.006485009,0.298421592,105.0788726,0.002687881,133.6513836,0.040305676,53.45768144,385.2005937,1.328402878,548.9869005,0.008171418,0.006649361,5.149098323,2850.497774,0.85487518,0.916062661,0.122772001,0.93813207,355.6863042,0.006345027,52.5941358,0.040581895,46.48454647,349.6635802,49.35725309,36100.97994,0.140215381,0.008642625,440.4475309,0.33985149,0.602540652,209.7205814,0.006156264,6.776892745,0.358109975,41.55954159,0.732663772,0.003003114,970.0616941,0.244844619,1.151791749,0.806534894,0.227708097,9.568085247,42.01908221,38.55439542,46.03535496,47.08079824,47.20421889,9459.228516,33.889856,0.630374718,3431.27729,0.362743884,9542.285156,0
368.5,544.5,287210508,3.471037199,97,2.600800589,663,456.9435364,55.38501178,457,282,381,40.34298344,461.9315574,0.161407057,757293331.6,0.101489417,4583.368283,67.23093482,1154.89676,6.520591606,21.66378741,5.840194651,0.572100483,1.845486269,2.426530174,2.257285887,0.475220554,0.406106247,0.978815653,0.902944417,-0.136021764,0.742401067,0.391293568,7.954144087,0.015706087,6.369418769,0.600540967,0.035345895,15.90828817,4.211200313,6.875995516,6.412823695,177.6849926,0.132009653,5.517058965,136.6047548,7.452390993,68.14413076,24.5230312,1623.380386,0.582272507,0.030770098,0.162700617,12.29545911,0.007493054,116.9053474,0.099711225,7.70580039,68.49250214,1.561847078,105.2776754,0.04603076,0.031630292,4.084319461,925.9578034,0.779277924,0.870785233,0.203833438,0.89988132,61.85352071,0.029120533,18.43965517,0.079481272,12.78788273,76.30603448,296.612069,20577.32759,6.004994539,0.047965306,66.76724138,0.287789834,0.554308497,44.59925233,0.030490745,5.891948311,0.172362556,262.952066,1.288802696,0.006636379,123.7692086,0.076126517,0.566437992,0.697073248,0.273968757,8.173934001,29.83527794,21.64711658,32.43479035,30.26252323,33.29062368,3487.390137,20.7973741,0.659075771,1687.391283,0.483855037,3549.023438,1
1075,1802,13839755089,5.483411534,389.75,2.70566085,2469,1451.728463,222.9170789,1460,486,1983,160.1806546,1477.706164,-0.01163607,36491541739,0.025423495,76099.97691,1704.982833,398717.885,-401.2480004,364.1595488,80.06539083,0.633690553,6.323420183,4.094167365,37.40874576,0.270573884,0.184221794,0.988216951,0.931224504,-0.153425249,0.879958201,0.18919437,40.42061202,0.001364811,10.00460794,0.739500587,0.004468383,80.84122404,6.243965374,111.0562349,7.663461163,1541.611549,0.243233125,1.997926824,161.1341117,121.7800588,1688.655727,7.749447775,13632.85579,0.006223462,0.001034824,0.419145618,691.0476994,0.000549715,151.6613644,0.025288571,122.5154158,1685.231079,1.188721262,2016.065934,0.001198294,0.001048596,5.78305499,5421.264018,0.901985898,0.946221812,0.067195079,0.960018729,1615.641921,0.001016448,76.18734015,0.024356567,129.930766,1649.883632,10.15025575,17774.02685,0.008090073,0.001252335,1371.10422,0.438332551,0.688171115,1126.302753,0.000974915,7.22408804,0.493531082,6.044709202,0.208568502,0.001606303,8940.481335,0.207082085,2.971987362,0.598667023,0.149193881,9.773360363,65.50778269,46.03535496,71.25,72.48518168,73.16681497,16580.56641,39.21734924,0.54605241,5758.588399,0.34730951,16711.52344,0
1185,2094,31591915489,5.752096026,494,2.676782247,2425,1644.073495,278.3222511,1655,624,1801,200.7393701,1679.645953,-0.348055291,83298995918,0.02064433,118232.8698,2031.978824,1093882.692,-4404.501213,645.218607,71.22923516,0.800186901,5.560004681,3.904139882,37.52416215,0.311601053,0.229519965,0.987995302,0.935259631,-0.233093418,0.954003474,0.232896201,43.45467325,0.001449674,10.06371196,0.898251025,0.004417369,86.90934651,6.610833469,179.1119605,8.172148629,2123.267905,0.189611351,3.399471482,231.1752099,189.1622504,1976.991427,11.83943561,29429.81032,0.009372357,0.001572959,0.357887642,551.8714946,0.000886866,212.8362805,0.020504771,189.9480659,1941.531252,1.279766774,2618.909862,0.001873592,0.001632279,6.129003586,9087.666209,0.87099669,0.926724552,0.102881173,0.945491785,1811.399783,0.001585975,93.70004354,0.020396178,184.1704237,1536.341315,32.63430562,94985.93774,0.018250736,0.00241873,2037.568132,0.443528109,0.692616253,978.1497275,0.001928103,7.516397805,0.410251831,26.69276672,0.249526906,0.00136288,7135.281507,0.25858434,2.405308211,0.50779882,0.104030896,9.71701308,93.40506989,51.91041713,97.68444093,100.8411886,104.1298768,29348.21777,47.43098425,0.470518109,9779.026068,0.333206812,29525.97656,0
2875.8,4444,1.01E+11,6.642395758,707,5.155720314,7214,3691.855969,475.9180112,3721,340,6874,302.8070381,3747.676498,-0.215260529,2.66E+11,0.012658475,415278.6417,19004.5116,18255962.7,-14435.75781,1941.204006,473.8937345,0.603444594,15.01307713,5.287308677,235.4563953,0.156162053,0.084252526,0.994062205,0.950887253,-0.210489442,0.965540304,0.085982755,136.5196095,0.000398456,11.72703853,0.752727628,0.001667075,273.0392191,7.388686052,603.7744351,8.046426857,3042.591865,0.42381834,0.733735844,90.87519153,664.5524329,18942.92199,3.330686725,64681.75052,0.000352573,0.000223747,0.658931072,12317.63047,0.000204391,88.16289532,0.012575972,671.5028114,18928.46091,1.075176385,20396.60985,0.000232036,0.000227834,6.79346294,6696.464379,0.954806404,0.976480547,0.025618464,0.9823691,18583.85055,0.000226848,61.45294452,0.011636611,761.7089418,18759.95607,2.585305813,49712.48495,0.000371939,0.000283895,3327.329862,0.630056781,0.821574542,15309.29912,0.000273612,7.749324497,0.735617774,0.737333026,0.018565936,0.001459322,188201.878,0.298362005,29.65455112,0.696587577,0.153751657,9.730040736,63.28413591,54.45769574,58.125,68.66187534,68.66187534,18782.44629,44.0829429,0.558986078,6112.955531,0.325461095,18929.00391,1
2436,3738.6,44222847233,6.426115223,661.5,6.240752373,6449,3065.29151,434.065077,2995,581,5868,274.5625844,3122.731935,1.254013555,1.17E+11,0.014487588,355442.693,10693.00795,19227467.61,91453.575,1886.707471,463.9539507,0.608206399,14.21474603,5.198483654,249.5259556,0.170490989,0.095504778,0.992134097,0.946420077,-0.248405859,0.978881633,0.098892707,101.6706811,0.000519618,11.28673297,0.816452274,0.002004031,203.3413622,7.261346095,587.6653553,7.858687619,1843.002646,0.406395291,0.814854646,65.70121279,568.8526662,10594.27122,3.571113561,35147.82139,0.000647087,0.000343095,0.640968545,7092.777682,0.000300833,63.65801896,0.014402285,574.9083561,10619.58426,1.081413179,11401.34502,0.000358645,0.00034902,6.584485531,4206.057338,0.951154135,0.974607752,0.027768908,0.980913278,10435.07941,0.000346771,43.79718568,0.013397732,654.9337281,10938.77975,2.810339553,28279.59376,0.000642111,0.000430452,2006.037014,0.613654639,0.811564134,9078.686289,0.000408243,7.544617517,0.720837927,0.885809304,0.02280872,0.002183229,119079.1225,0.355802967,32.23345446,0.56162314,0.171571414,9.680519242,56.42268139,36.12673006,58.43385684,58.40406798,58.50150238,11855.34668,31.68828349,0.592068937,4246.730358,0.358212246,11957.51953,0
978,1388,5981808853,4.693335799,237.5,3.47232837,2028,1197.624664,131.8669633,1213,652,1376,95.97145203,1208.618709,-0.067226468,15772347562,0.044140133,26454.3463,551.0351131,51568.85279,-478.4414944,129.4564066,31.62718719,0.604914808,3.897585106,3.434193859,15.61562705,0.346865791,0.261181839,0.99068773,0.938621679,-0.148592801,0.839527448,0.264163483,22.94625368,0.003762067,8.594551541,0.695737214,0.010671868,45.89250737,5.476484462,40.27089845,7.247615704,727.5162393,0.177659643,3.381891911,180.7538462,42.41874289,545.0214896,13.02295482,7855.659341,0.030764124,0.003439199,0.300497565,152.2401231,0.00141123,164.0457589,0.043578073,43.23453124,540.903732,1.300835786,719.8171867,0.004269105,0.003525027,5.118757904,3231.797403,0.854840388,0.919038227,0.106558772,0.938680756,505.0351163,0.003370327,57.25797503,0.039707334,53.72606816,498.4036061,30.75520111,19811.0423,0.063259694,0.004714042,525.3647712,0.364330632,0.626383595,311.1496353,0.00326518,6.868122022,0.352136752,22.69070398,0.292333088,0.002573446,2734.488284,0.095703835,2.632030381,0.590998451,0.180565272,9.591184465,53.11754782,34.81698804,48.75,60.02928973,61.01130146,10698.37646,31.39238849,0.604109571,3886.693782,0.363297534,10797.36328,0
2527.9,3941.1,37189533212,6.22914396,468.25,4.871448444,4940,3374.053459,394.7468,3459,1187,3753,227.8492494,3419.769256,-1.181058589,98058339524,0.018089474,310585.0198,8514.619361,9408815.293,-54066.52392,1307.137409,317.2071328,0.598628942,11.4876903,4.906610569,180.6552922,0.204771836,0.125549364,0.987291204,0.934886124,-0.262919127,0.978969253,0.134466118,90.92112367,0.000914798,10.58089606,0.777298738,0.003658805,181.8422473,6.928616595,406.0861355,7.758017419,1119.916981,0.352175151,1.175963767,57.5245283,496.9328907,8327.179245,4.557861635,40802.27296,0.001182708,0.000648839,0.589166561,4644.846848,0.000568898,54.79915635,0.017805667,505.6214769,8302.361125,1.104131222,9246.824884,0.000682198,0.000665017,6.427939556,2888.96622,0.9384285,0.967731011,0.035665937,0.975848157,8083.555521,0.000660934,30.9829222,0.014697781,611.692305,7984.130455,4.063567362,35489.77799,0.001338941,0.000887594,1242.570209,0.589454558,0.795821438,6177.363473,0.000839256,7.511210348,0.662893082,1.787877751,0.019359392,0.003179396,62569.20583,0.400867338,27.15152565,0.829358682,0.256845938,9.807919297,38.1860012,34.81698804,41.68407969,41.76875514,41.87635259,8314.672852,31.66989162,0.671531252,2955.615981,0.355469906,8384.765625,1
3580.6,7137,3.68E+11,7.635282309,2514,1.913549002,8298,5379.824218,1270.154581,5432,293,8005,1039.311322,5565.879406,-0.151243006,9.69E+11,0.005734856,2036504.944,46156.25808,240410228,-280130.527,11023.55258,1350.591653,0.779107357,23.86268062,5.921546937,737.4866109,0.142263785,0.079248583,0.987834694,0.936173466,-0.293941045,0.994014559,0.082252443,209.1286206,0.000167614,12.96152646,0.937320231,0.001030346,418.2572412,8.486796144,3093.536058,8.948374636,5400.597876,0.455093779,0.791875522,68.05553215,3258.556525,45167.10154,3.255666976,168609.1932,0.000180262,0.000124347,0.693728737,29626.63108,0.000115931,66.16612503,0.005700352,3253.825522,44991.36896,1.070216171,48721.70265,0.00012839,0.000126572,7.769901043,11125.62652,0.958136038,0.978090503,0.024207632,0.983693123,44131.75554,0.000126146,48.87408557,0.005417212,3187.072281,43123.38672,2.647195744,135611.6364,0.00019419,0.0001551,6130.149191,0.679466769,0.850219358,35873.28463,0.000150739,8.548411445,0.760259543,0.917075693,0.017092201,0.001063879,492539.5925,1.288030218,33.29706338,0.673310379,0.112252931,9.591456093,85.44503887,65.69354934,75.05998801,95.70309311,96.25695679,31036.84289,57.53103154,0.471595003,10127.44643,0.326304014,31293.06968,1
1236.4,2009,12141087164,5.526134224,446,2.315665993,2344,1653.624158,245.2103082,1686,748,1596,183.149068,1679.353836,-0.255223219,32012632171,0.024082253,85756.45061,1603.794554,440852.0338,-2408.309143,421.9645558,78.68579435,0.682022207,6.517708631,4.114181516,33.08908804,0.257819571,0.170785524,0.982684459,0.9146903,-0.164198797,0.895385117,0.174303173,38.95823178,0.001299167,10.02560516,0.698111436,0.004612759,77.91646355,6.326392574,125.1625875,7.588270998,1103.687108,0.256373312,1.820971158,103.6740999,137.2848623,1556.027642,7.163995354,12808.84948,0.006543601,0.001354694,0.434765737,611.112116,0.000796547,98.0169679,0.023979793,137.4170529,1544.695366,1.177169823,1859.192955,0.001537749,0.001379477,5.800498483,3720.897568,0.908079455,0.949557759,0.063149449,0.962523208,1479.17525,0.001345284,52.06320036,0.023336262,137.9145463,1416.41775,8.811743613,16582.10533,0.007541806,0.00173253,977.7548185,0.438258547,0.687400974,935.0070885,0.001380369,7.161644376,0.518234611,5.088279512,0.186191544,0.002505275,6016.956626,0.310502155,3.163975652,0.722220756,0.197844066,9.619254941,48.62038654,37.05153716,51.91041713,52.78383098,55.47085383,11253.40576,35.11465233,0.613084252,3961.137787,0.351994576,11351.07422,0
